,sentence_id,target_index,target_word,synset,context_before,context_after,synset_is_correct,full_sentence,len_sentence,target_word_pos,baseline_random,baseline_first,baseline_last,synonym_similarity,hypernym_similarity,hyponym_similarity,most_common_def_similarity,less_common_def_similarity,f0_synset_frequency,f1_overlapping_words,f2_synset_and_context_after,f3_synset_and_context_before,f4_synset_and_target_similarity,f5_target_and_synset_definition,f6_synset_and_sentence_similarity,f7_target_word_and_sentence_similarity,f8_synset_example_and_sentence_similarity,f9_synset_definition_and_sentence_similarity,f10_lesk_pred_and_target_similarity,model_pred
35249,brown1/tagfiles/br-j01.xml_54,35,is,be.v.12,The ratio of the measured antenna temperature change during a drift scan across the moon to the average brightness temperature of the moon over the antenna beam ( assuming that the brightness temperature of the sky,"negligible ) was found , by graphical integration of the antenna directivity diagram , to be 0.85 .",False,"The ratio of the measured antenna temperature change during a drift scan across the moon to the average brightness temperature of the moon over the antenna beam ( assuming that the brightness temperature of the sky is negligible ) was found , by graphical integration of the antenna directivity diagram , to be 0.85 .",317,VBZ,equal.v.01,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,1,0.3583540185524104,0.30381195393093857,0.4719899211581473,0.2922069845490355,0.35874413745666034,0.3441434545640868,0.41356778018139906,0.812158704909535,0.4719899211581473,False
49054,brown1/tagfiles/br-j13.xml_57,11,is,be.v.12,"The following summary , based on Figures 5 and 6 ,",an example of one way of interpreting the 42 figures constructed from onset ages and completion ages of individual children with respect to the appropriate mean age for each growth center .,False,"The following summary , based on Figures 5 and 6 , is an example of one way of interpreting the 42 figures constructed from onset ages and completion ages of individual children with respect to the appropriate mean age for each growth center .",243,VBZ,embody.v.02,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,1,0.3581950137837319,0.24258988861186304,0.4719899211581473,0.2922069845490355,0.3603166977522118,0.37484545684465553,0.430899640370123,0.8324783779973034,0.4719899211581473,False
41609,brown1/tagfiles/br-j07.xml_19,9,is,be.v.12,"At greater distances from the sun , the situation",still less certain .,False,"At greater distances from the sun , the situation is still less certain .",73,VBZ,exist.v.01,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,0,0.3603386822734329,0.31566561647164915,0.4719899211581473,0.2922069845490355,0.4192975507073742,0.4762918420613566,0.48349599742213656,0.7283128385332243,0.4719899211581473,False
42346,brown1/tagfiles/br-j07.xml_71,17,be,be.v.12,"Of course , if there is a dust blanket around the Earth , the fluxes in interplanetary space should",less than the figures given here .,False,"Of course , if there is a dust blanket around the Earth , the fluxes in interplanetary space should be less than the figures given here .",137,VB,be.v.02,be.v.01,cost.v.01,0.24380535016378205,0.24625759181842005,0.1477422032054047,0.1565233405447265,0.6764124644736985,12,1,0.3630737846228863,0.42843919363733146,1.0,0.3519323172294875,0.5016376385930322,0.5016376385930322,0.5516698810150468,0.7937127722986259,1.0,False
3688,brown1/tagfiles/br-a12.xml_39,18,be,be.v.12,It was the first time we 've been ahead this season ( when John Richey kicked what proved to,the winning field goal ) '' .,False,It was the first time we 've been ahead this season ( when John Richey kicked what proved to be the winning field goal ) '' .,125,VB,be.v.11,be.v.01,cost.v.01,0.24380535016378205,0.24625759181842005,0.1477422032054047,0.1565233405447265,0.6764124644736985,12,1,0.2063828958384849,0.42507414042409913,1.0,0.3519323172294875,0.445883131660633,0.445883131660633,0.5218524337285784,0.7628548159523983,0.16341790295224914,False
31342,brown1/tagfiles/br-g11.xml_16,14,are,be.v.12,The most effective political inventions seem to make maximum use of natural harbors and,aware that restraining breakwaters can play only a minor part in the whole scheme .,False,The most effective political inventions seem to make maximum use of natural harbors and are aware that restraining breakwaters can play only a minor part in the whole scheme .,175,VBP,be.v.05,be.v.01,cost.v.01,0.2891987945792321,0.20166944888082278,0.128991305498291,0.15820877079008572,0.41841124560547316,12,3,0.4069741191691282,0.4009985837567288,0.5274769956416558,0.2742504374857008,0.46079638565747055,0.4235382347279629,0.5296223616098009,0.8191738651302709,0.5274769956416558,False
34589,brown1/tagfiles/br-j01.xml_8,20,is,be.v.12,"Of the remaining planets , only Mars and Saturn have been observed as radio sources , and not very much information",available .,False,"Of the remaining planets , only Mars and Saturn have been observed as radio sources , and not very much information is available .",130,VBZ,constitute.v.01,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,1,0.2158017606245967,0.4095337221067799,0.4719899211581473,0.2922069845490355,0.4301117439761977,0.4248473340571381,0.43696090507714047,0.8699431689765017,0.4719899211581473,False
587,brown1/tagfiles/br-a01.xml_56,7,is,be.v.12,"Meanwhile , it was learned the State Highway Department",very near being ready to issue the first $ 30 million worth of highway reconstruction bonds .,False,"Meanwhile , it was learned the State Highway Department is very near being ready to issue the first $ 30 million worth of highway reconstruction bonds .",152,VBZ,be.v.02,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,1,0.3440813813459681,0.3913441517165359,0.4719899211581473,0.2922069845490355,0.41746229826331815,0.4485443994221015,0.4875535019985884,0.7473475214083505,0.4719899211581473,False
38005,brown1/tagfiles/br-j04.xml_23,41,been,be.v.12,"A number of semiempirical estimates by various workers lead to the conclusion that the **f bond becomes symmetric when the **f bond length is about 2.4 to 2.5 A , but aside from the possible example of nickel dimethylglyoxime there have",no convincing reports of symmetric **f bonds .,False,"A number of semiempirical estimates by various workers lead to the conclusion that the **f bond becomes symmetric when the **f bond length is about 2.4 to 2.5 A , but aside from the possible example of nickel dimethylglyoxime there have been no convincing reports of symmetric **f bonds .",288,VBN,constitute.v.01,be.v.02,cost.v.01,0.11386357387652979,0.13712509033967263,0.07300407054079977,0.25400060826763377,0.30046793443817216,11,1,0.16483993484303755,0.37673265836082687,0.4894915509540331,0.2422131527443652,0.36475288890789553,0.31009592440168005,0.41759408993734753,0.8667536832031968,0.4894915509540331,False
5809,brown1/tagfiles/br-a14.xml_58,2,been,be.v.12,Arnold Palmer has,a blazing figure in golf over the past twelve months .,False,Arnold Palmer has been a blazing figure in golf over the past twelve months .,77,VBN,be.v.11,be.v.02,cost.v.01,0.11386357387652979,0.13712509033967263,0.07300407054079977,0.25400060826763377,0.30046793443817216,11,1,0.26333099252292447,0.20718235081262448,0.4894915509540331,0.2422131527443652,0.3265130947341695,0.5010487622426681,0.40071532521954445,0.7438961028214539,0.4894915509540331,False
11633,brown1/tagfiles/br-c02.xml_74,4,is,be.v.12,The penalty for this,"noticeable in the big , bold , brilliant , but brassy piano sounds in Melody and Percussion for Two Pianos ( SP 44007 ) .",False,"The penalty for this is noticeable in the big , bold , brilliant , but brassy piano sounds in Melody and Percussion for Two Pianos ( SP 44007 ) .",145,VBZ,be.v.02,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,1,0.23707104704163065,0.37776701371796223,0.4719899211581473,0.2922069845490355,0.3119366421224448,0.368859482944571,0.41190508392028,0.843389049874689,0.4719899211581473,False
48029,brown1/tagfiles/br-j12.xml_80,11,are,be.v.12,"The pleura is extremely thin in type 2 , and septa",absent .,False,"The pleura is extremely thin in type 2 , and septa are absent .",63,VBP,embody.v.02,be.v.01,cost.v.01,0.2891987945792321,0.20166944888082278,0.128991305498291,0.15820877079008572,0.41841124560547316,12,1,0.09734239687125182,0.3462842333378581,0.5274769956416558,0.2742504374857008,0.3831977961557867,0.4561457776738794,0.37413167522596535,0.8112388661267018,0.5274769956416558,False
42800,brown1/tagfiles/br-j08.xml_17,17,are,be.v.12,"Very small particles , however , in a size range of 1 to 4 microns in diameter",capable of passing these impinging barriers and entering the alveolar bed of the lungs .,False,"Very small particles , however , in a size range of 1 to 4 microns in diameter are capable of passing these impinging barriers and entering the alveolar bed of the lungs .",171,VBP,be.v.05,be.v.01,cost.v.01,0.2891987945792321,0.20166944888082278,0.128991305498291,0.15820877079008572,0.41841124560547316,12,2,0.27422295078009906,0.28172923519485765,0.5274769956416558,0.2742504374857008,0.3262552589441662,0.34892866528243055,0.3606036280791956,0.8390568282327729,0.5274769956416558,False
13895,brown1/tagfiles/br-d01.xml_59,14,been,be.v.12,It casts a spell upon them so that they leave with a feeling of having,in the mysterious presence of an evil power .,False,It casts a spell upon them so that they leave with a feeling of having been in the mysterious presence of an evil power .,121,VBN,equal.v.01,be.v.02,cost.v.01,0.11386357387652979,0.13712509033967263,0.07300407054079977,0.25400060826763377,0.30046793443817216,11,1,0.2582568096888653,0.4383329415421402,0.4894915509540331,0.2422131527443652,0.4332031527235892,0.39046336597945625,0.5826767181955111,0.7997259536620243,0.4894915509540331,False
37658,brown1/tagfiles/br-j03.xml_81,2,is,be.v.12,This conformational entropy,", in this case , equal to the usual entropy , for there are no other changes or other energies involved .",False,"This conformational entropy is , in this case , equal to the usual entropy , for there are no other changes or other energies involved .",136,VBZ,be.v.10,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,3,0.39038905878609986,0.18461838269934536,0.4719899211581473,0.2922069845490355,0.4120704812544652,0.4607281352134168,0.4650035120284318,0.8196796393950504,0.4719899211581473,False
14320,brown1/tagfiles/br-d02.xml_8,14,is,be.v.12,If Bultmann 's own definition of myth is strictly adhered to ( and it,"interesting that this is almost never done by those who make such pronouncements ) , the evidence is overwhelming that he does not at all exaggerate the extent to which the mythological concepts of traditional theology have become incredible and irrelevant .",False,"If Bultmann 's own definition of myth is strictly adhered to ( and it is interesting that this is almost never done by those who make such pronouncements ) , the evidence is overwhelming that he does not at all exaggerate the extent to which the mythological concepts of traditional theology have become incredible and irrelevant .",331,VBZ,exist.v.01,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,1,0.49164662178579577,0.32896758375137963,0.4719899211581473,0.2922069845490355,0.474725085419087,0.47411558873837606,0.547398166137423,0.8205290569823195,0.4719899211581473,False
24941,brown1/tagfiles/br-e29.xml_59,10,be,be.v.12,Beyond any question of curriculum and approach to subject must,the quality of the teachers themselves .,False,Beyond any question of curriculum and approach to subject must be the quality of the teachers themselves .,106,VB,beryllium.n.01,be.v.01,cost.v.01,0.24380535016378205,0.24625759181842005,0.1477422032054047,0.1565233405447265,0.6764124644736985,12,1,0.31024250940087994,0.33620231147099516,1.0,0.3519323172294875,0.44802882129086047,0.44802882129086047,0.4871990063956553,0.8293694446616813,1.0,False
7024,brown1/tagfiles/br-a15.xml_68,8,be,be.v.12,`` This team set a precedent that could,"valuable in the future '' , Benington pointed out .",False,"`` This team set a precedent that could be valuable in the future '' , Benington pointed out .",94,VB,embody.v.02,be.v.01,cost.v.01,0.24380535016378205,0.24625759181842005,0.1477422032054047,0.1565233405447265,0.6764124644736985,12,1,0.2821330792880957,0.3915258571688738,1.0,0.3519323172294875,0.4383750367906406,0.4383750367906406,0.4892438757717395,0.8261120482364442,1.0,False
42584,brown1/tagfiles/br-j07.xml_88,1,is,be.v.12,This,much higher than the nickel content of terrestrial dusts and sediments and provides a basis for the determination of the meteoritic mass influx .,False,This is much higher than the nickel content of terrestrial dusts and sediments and provides a basis for the determination of the meteoritic mass influx .,153,VBZ,exist.v.01,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,0,0.3115168224553675,0.3391862371652723,0.4719899211581473,0.2922069845490355,0.3587635302396112,0.42733844619619255,0.39931222471458605,0.8209470585495358,0.4719899211581473,False
19834,brown1/tagfiles/br-e02.xml_89,2,is,be.v.12,The flavor,"neither sweet , like a pear , nor tart like an orange ; it is subtle and rather bland , nut like .",False,"The flavor is neither sweet , like a pear , nor tart like an orange ; it is subtle and rather bland , nut like .",112,VBZ,be.v.02,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,0,0.2893580203756814,0.24790981253714514,0.4719899211581473,0.2922069845490355,0.32947731632823385,0.4032334972870008,0.42400239491001424,0.7741118760558148,0.4719899211581473,False
33983,brown1/tagfiles/br-h01.xml_45,1,are,be.v.12,Direct loans,those made by SBA alone .,False,Direct loans are those made by SBA alone .,42,VBP,are.n.01,be.v.01,cost.v.01,0.2891987945792321,0.20166944888082278,0.128991305498291,0.15820877079008572,0.41841124560547316,12,0,0.3654081657166335,0.10268900843463526,0.5274769956416558,0.2742504374857008,0.4350780468550896,0.5298049321519948,0.45275294260080096,0.7401149511673573,0.35175968507693767,False
17846,brown1/tagfiles/br-e01.xml_18,2,was,be.v.12,But he,totally dissatisfied with his upper body .,False,But he was totally dissatisfied with his upper body .,53,VBD,equal.v.01,be.v.01,cost.v.01,0.09773031596011622,0.12053670927140471,0.06407910869141639,0.2502330224233164,0.3206786856408494,12,0,0.2366766218944308,0.4319197755952815,0.4430121860417598,0.22280813293445376,0.4035266112542057,0.5460253461945592,0.5937766096779662,0.5812810104882854,0.4430121860417598,False
25732,brown1/tagfiles/br-f03.xml_28,1,is,be.v.12,There,"nothing to suggest that the brain can alter past impressions to fit into an original , realistic and unbroken continuity like we experience in dreams .",False,"There is nothing to suggest that the brain can alter past impressions to fit into an original , realistic and unbroken continuity like we experience in dreams .",160,VBZ,be.v.11,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,2,0.36453645069198015,0.22723884595177865,0.4719899211581473,0.2922069845490355,0.3965259128638806,0.4077632978639327,0.504887475241058,0.7997143642398404,0.4719899211581473,False
5446,brown1/tagfiles/br-a14.xml_12,4,is,be.v.12,"Skorich , however ,",a strong advocate of a balanced attack - split between running and passing .,False,"Skorich , however , is a strong advocate of a balanced attack - split between running and passing .",99,VBZ,constitute.v.01,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,0,0.16818151683415838,0.20699553604756812,0.4719899211581473,0.2922069845490355,0.22322096866975416,0.253353314814193,0.25003425839832194,0.8152985273054919,0.11156948848543745,False
39568,brown1/tagfiles/br-j05.xml_45,1,is,be.v.12,This,"a theoretically complicated dipole interaction which causes any extremely small uncharged particle to agglomerate with other small uncharged particles , or to stick to an uncharged surface .",False,"This is a theoretically complicated dipole interaction which causes any extremely small uncharged particle to agglomerate with other small uncharged particles , or to stick to an uncharged surface .",198,VBZ,be.v.02,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,2,0.2836226192381143,0.3391862371652723,0.4719899211581473,0.2922069845490355,0.3311787882005743,0.3633567145548592,0.37269167492636984,0.8127524466198923,0.4719899211581473,False
26011,brown1/tagfiles/br-f03.xml_45,3,is,be.v.12,Three seconds flat,"the usual time , and the space is crossed by moderate mileage , while the overwhelming immensity of such journeys must be conceived as a static pulsation through an enormous number of coexistent frequencies which perpetuate all events .",False,"Three seconds flat is the usual time , and the space is crossed by moderate mileage , while the overwhelming immensity of such journeys must be conceived as a static pulsation through an enormous number of coexistent frequencies which perpetuate all events .",258,VBZ,equal.v.01,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,0,0.4405393195247873,0.03484186955373607,0.4719899211581473,0.2922069845490355,0.44259968728775195,0.4391814385550083,0.4843234250238698,0.8210808400077831,0.4719899211581473,False
11068,brown1/tagfiles/br-c02.xml_26,3,be,be.v.12,By trying to,"both a serious survey of a bygone era and a showcase for today 's artists , the program turned out to be a not quite perfect example of either .",False,"By trying to be both a serious survey of a bygone era and a showcase for today 's artists , the program turned out to be a not quite perfect example of either .",160,VB,be.v.11,be.v.01,cost.v.01,0.24380535016378205,0.24625759181842005,0.1477422032054047,0.1565233405447265,0.6764124644736985,12,1,0.36498333417377243,0.19911188058984444,1.0,0.3519323172294875,0.41049522074706946,0.41049522074706946,0.4334508833201366,0.8608837721103278,1.0,False
22949,brown1/tagfiles/br-e24.xml_17,6,is,be.v.12,Another reason gymnastic study is valuable,that it can be started very early in life .,False,Another reason gymnastic study is valuable is that it can be started very early in life .,89,VBZ,cost.v.01,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,1,0.573686046522605,0.36563639794634967,0.4719899211581473,0.2922069845490355,0.5748343067219723,0.6577799377126569,0.6285575514684477,0.6230994050842541,0.1520369548450992,False
19861,brown1/tagfiles/br-e02.xml_90,21,is,be.v.12,"It is a flavor that might take a little getting used to - not because it is unpleasant , but because the flavor",hard to define in the light of our experience with other fruits .,False,"It is a flavor that might take a little getting used to - not because it is unpleasant , but because the flavor is hard to define in the light of our experience with other fruits .",180,VBZ,embody.v.02,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,3,0.2956823857825005,0.46941219840335535,0.4719899211581473,0.2922069845490355,0.4507527773620427,0.4977396734507695,0.568365449161293,0.8038894533730352,0.4719899211581473,False
27017,brown1/tagfiles/br-f10.xml_52,16,are,be.v.12,The Postmaster General recently reported that mail order frauds - among which fake therapeutic devices figure prominently -,at the highest level in history .,False,The Postmaster General recently reported that mail order frauds - among which fake therapeutic devices figure prominently - are at the highest level in history .,161,VBP,cost.v.01,be.v.01,cost.v.01,0.2891987945792321,0.20166944888082278,0.128991305498291,0.15820877079008572,0.41841124560547316,12,1,0.2945664768350406,0.3368813082454799,0.5274769956416558,0.2742504374857008,0.38942803330213166,0.3720087153809268,0.4199862042466431,0.7505391519143094,0.15954624229033074,False
37345,brown1/tagfiles/br-j03.xml_57,11,is,be.v.12,Mason and Taylor both show that the major axis of the ellipsoids,at 45 ` at low rates of shear and that it approaches the direction of shear with increased rates of shear .,False,Mason and Taylor both show that the major axis of the ellipsoids is at 45 ` at low rates of shear and that it approaches the direction of shear with increased rates of shear .,175,VBZ,be.v.08,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,0,0.27954045892299395,0.3195417574175162,0.4719899211581473,0.2922069845490355,0.3269569120398625,0.3546347685201219,0.37376925543698913,0.8372336784399022,0.4719899211581473,False
12148,brown1/tagfiles/br-c04.xml_34,1,is,be.v.12,Miss Stuart,"as intensely vibrant as one could wish , almost an icy shriek threatening to explode at any moment .",False,"Miss Stuart is as intensely vibrant as one could wish , almost an icy shriek threatening to explode at any moment .",115,VBZ,equal.v.01,be.v.02,cost.v.01,0.18642668614271674,0.17128911233676034,0.10161850513977112,0.28594981639126377,0.39444203433257213,11,1,0.39721331366372586,0.24547635478956698,0.4719899211581473,0.2922069845490355,0.4359810793666832,0.4123465996148474,0.5605299334192148,0.7653017448868908,0.1520369548450992,False
37562,brown1/tagfiles/br-j03.xml_72,3,assumed,bear.v.06,If it is,"that the formula given by Lodge of * * f , cosec 2lc applies , the pressure difference along the major axes can be calculated from the angle of inclination of the major axis , and from this the interfacial tension can be calculated .",False,"If it is assumed that the formula given by Lodge of * * f , cosec 2lc applies , the pressure difference along the major axes can be calculated from the angle of inclination of the major axis , and from this the interfacial tension can be calculated .",250,VBN,assume.v.03,assume.v.02,assumed.s.01,0.19304581021389383,0.11930548566362721,0.0684874270871975,0.28845839952274943,0.24316946345867219,3,2,0.265778505803348,0.17275488896408028,0.30159721972211473,0.265423228857894,0.2783399735998023,0.23451663320199295,0.7824835114823604,0.7352141506248053,0.30159721972211473,False
37830,brown1/tagfiles/br-j04.xml_11,14,becoming,become.v.01,It is important to consider and experimentally verify this influence since quantitative nuclear resonance is,increasingly used in investigations of structure .,True,It is important to consider and experimentally verify this influence since quantitative nuclear resonance is becoming increasingly used in investigations of structure .,168,VBG,become.v.03,become.v.02,becoming.s.02,0.22858786353160576,0.08591281976063068,0.09066778063347358,0.2068953765363134,0.24133278843449937,0,0,0.24511404708197979,0.3219953521662165,0.7512221810800281,0.2068953765363134,0.38939175335020954,0.36217465769379253,0.5015701680010388,0.6115999050520953,0.9999999999999998,True
9907,brown1/tagfiles/br-c01.xml_14,1,got,become.v.01,It,"the kind of scrambled , coarsened performance that can happen to best of orchestras when the man with the baton lacks technique and style .",False,"It got the kind of scrambled , coarsened performance that can happen to best of orchestras when the man with the baton lacks technique and style .",146,VBD,scram.v.01,become.v.01,beget.v.01,0.1226783723318768,0.10938510141458063,0.08980189680802926,0.36248177407392934,0.23932684484795233,1,0,0.21314548901762773,0.18401488941849242,0.1664140939667732,0.20106715983118925,0.22566674024668953,0.41225724934418884,0.6433651122989726,0.6058421364250679,0.08882676614830358,False
29330,brown1/tagfiles/br-f43.xml_43,9,became,become.v.03,One reel - from eight to twelve minutes -,"the standard length from the year of Robbery , 1903 , until Griffith shattered that limit forever with Birth of a Nation in 1915 .",False,"One reel - from eight to twelve minutes - became the standard length from the year of Robbery , 1903 , until Griffith shattered that limit forever with Birth of a Nation in 1915 .",179,VBD,become.v.01,become.v.02,become.v.04,0.22507319522191382,0.01733699683662838,0.04212945199994357,0.13015480265409168,0.14927257298716823,2,0,0.14369232911063884,0.09188814868545155,0.7126693538842225,0.20016550611154874,0.17707856872338423,0.1852093632874155,0.45201618789555187,0.3182666440390477,0.7126693538842225,False
20732,brown1/tagfiles/br-e04.xml_51,5,became,become.v.03,Since the concept of high fidelity,"important some dozen years ago , the claims of technical improvements have multiplied tenfold .",False,"Since the concept of high fidelity became important some dozen years ago , the claims of technical improvements have multiplied tenfold .",137,VBD,become.v.04,become.v.02,become.v.04,0.22507319522191382,0.01733699683662838,0.04212945199994357,0.13015480265409168,0.14927257298716823,2,0,0.20293183827337105,0.2336658482628228,0.7126693538842225,0.20016550611154874,0.3007589582617556,0.3117116889795356,0.568539874441424,0.4279127057800206,0.7126693538842225,False
37831,brown1/tagfiles/br-j04.xml_11,14,becoming,become.v.03,It is important to consider and experimentally verify this influence since quantitative nuclear resonance is,increasingly used in investigations of structure .,False,It is important to consider and experimentally verify this influence since quantitative nuclear resonance is becoming increasingly used in investigations of structure .,168,VBG,become.v.03,become.v.02,becoming.s.02,0.22858786353160576,0.08591281976063068,0.09066778063347358,0.2068953765363134,0.24133278843449937,2,0,0.24511404708197979,0.3219953521662165,0.7512221810800281,0.19392899941340347,0.38939175335020954,0.36217465769379253,0.6032584682632409,0.40749340829860337,0.9999999999999998,False
18944,brown1/tagfiles/br-e02.xml_5,11,became,become.v.03,"The more I talked with him , the more convinced I",that that was the secret of their riotous blooming .,False,"The more I talked with him , the more convinced I became that that was the secret of their riotous blooming .",109,VBD,become.v.04,become.v.02,become.v.04,0.22507319522191382,0.01733699683662838,0.04212945199994357,0.13015480265409168,0.14927257298716823,2,0,0.224769267931091,0.2559038645492945,0.7126693538842225,0.20016550611154874,0.32639395606896954,0.3684721451059043,0.605878413243169,0.4830900599830652,0.7126693538842225,False
43774,brown1/tagfiles/br-j08.xml_107,3,becoming,become.v.03,America is rapidly,"a nation that uses processed , precooked and even predigested foods .",False,"America is rapidly becoming a nation that uses processed , precooked and even predigested foods .",97,VBG,becoming.s.02,become.v.02,becoming.s.02,0.22858786353160576,0.08591281976063068,0.09066778063347358,0.2068953765363134,0.24133278843449937,2,0,0.16781566537790324,0.3364840718453742,0.7512221810800281,0.19392899941340347,0.308805918688387,0.3808393030645223,0.46587391569565667,0.2977222398357223,0.7512221810800281,False
37832,brown1/tagfiles/br-j04.xml_11,14,becoming,become.v.04,It is important to consider and experimentally verify this influence since quantitative nuclear resonance is,increasingly used in investigations of structure .,False,It is important to consider and experimentally verify this influence since quantitative nuclear resonance is becoming increasingly used in investigations of structure .,168,VBG,become.v.02,become.v.02,becoming.s.02,0.22858786353160576,0.08591281976063068,0.09066778063347358,0.2068953765363134,0.24133278843449937,3,1,0.24511404708197979,0.3219953521662165,0.7512221810800281,0.20176628803430682,0.38939175335020954,0.36217465769379253,0.6141933215924066,0.6552394256621308,0.9999999999999998,False
14824,brown1/tagfiles/br-d02.xml_33,7,becoming,become.v.04,Expressed differently : if the price for,"a faithful follower of Jesus Christ is some form of self-destruction , whether of the body or of the mind - sacrificium corporis , sacrificium intellectus - then there is no alternative but that the price remain unpaid .",False,"Expressed differently : if the price for becoming a faithful follower of Jesus Christ is some form of self-destruction , whether of the body or of the mind - sacrificium corporis , sacrificium intellectus - then there is no alternative but that the price remain unpaid .",270,VBG,become.v.02,become.v.02,becoming.s.02,0.22858786353160576,0.08591281976063068,0.09066778063347358,0.2068953765363134,0.24133278843449937,3,2,0.1740617599131912,0.22435504855035796,0.7512221810800281,0.20176628803430682,0.21583831700576764,0.24618365427992894,0.6379983697034473,0.6957863002421283,0.7512221810800281,False
20768,brown1/tagfiles/br-e04.xml_53,16,became,become.v.04,the first hearing was fascinating and the second disillusioning as the gap between sound and substance,clearer .,False,the first hearing was fascinating and the second disillusioning as the gap between sound and substance became clearer .,119,VBD,become.v.04,become.v.02,become.v.04,0.22507319522191382,0.01733699683662838,0.04212945199994357,0.13015480265409168,0.14927257298716823,3,1,0.10809379244628996,0.24503053643258393,0.7126693538842225,0.14927257298716823,0.3134496179473323,0.4073789724338165,0.5369279939970439,0.7050165273361433,0.7126693538842225,False
44278,brown1/tagfiles/br-j09.xml_42,12,starting,begin.v.02,Each initially contained 1700 ml of buffer ; in the sphere was,"buffer and in the cone was final buffer , 0.50 M in both * * f and Tris , pH 4.1 .",False,"Each initially contained 1700 ml of buffer ; in the sphere was starting buffer and in the cone was final buffer , 0.50 M in both * * f and Tris , pH 4.1 .",154,VBG,start.v.11,get_down.v.07,starting.s.02,0.13862714330711748,0.1694210742091,0.07161149123276689,0.23654070972400315,0.42337557524670605,4,1,0.10502110117677806,0.1445206930172609,0.4889630869111255,0.1389716079102848,0.14524427749724036,0.2145185145816895,0.6195400941744255,0.9129963718489867,0.6140077518290302,False
28741,brown1/tagfiles/br-f43.xml_11,31,began,begin.v.04,"In the field of entertainment there is no spur to financial daring so effective as audience boredom , and the first decade of the new device was not over before audiences","staying away in large numbers from the simple-minded , one minute shows .",False,"In the field of entertainment there is no spur to financial daring so effective as audience boredom , and the first decade of the new device was not over before audiences began staying away in large numbers from the simple-minded , one minute shows .",250,VBD,begin.v.02,begin.v.02,begin.v.10,0.14734276934376067,0.009411474378265325,0.05567812209819943,0.2755479323865349,0.07346440027542521,3,2,0.18811246317550556,0.265413128340948,0.6142162439276926,0.4754246120899532,0.27877784280644513,0.3165202770905939,0.6740543478716824,0.7350447560547352,0.6142162439276926,False
9577,brown1/tagfiles/br-b20.xml_82,10,beginning,begin.v.08,These are mentalities which crave action - and they are,"to get it , as Messrs. Salsich and Engh report on page 372 .",False,"These are mentalities which crave action - and they are beginning to get it , as Messrs. Salsich and Engh report on page 372 .",126,VBG,beginning.n.03,beginning.n.02,beginning.s.01,0.2093607129058326,0.09560556502322327,0.10444475028177286,0.39101627155772684,0.38854750492006024,12,1,0.10254220469200598,0.24814550106781463,0.5807224811013065,0.29135749113175996,0.21195298090554096,0.25796204823593905,0.6248802257288442,0.6856579822428079,1.0,False
